outcome,model,n,term,estimate,se,test_statistic,df_test,p_method,OR,CI_low,CI_high,p,significance
daytime_sleepy,Model 4,3108,race_ethnicityNon-Hispanic Black,-0.3105083709289394,0.18441295581329872,-1.6837665746396948,15,Design-based Wald t test (df = PSU - strata),0.7330741878741501,0.49481304145281046,1.0860622495912846,0.11291630510591213,NS
daytime_sleepy,Model 4,3108,race_ethnicityNon-Hispanic Asian,-0.6241311272923108,0.1654229553932115,-3.772941462741654,15,Design-based Wald t test (df = PSU - strata),0.5357267046693122,0.3765434586469559,0.762204456099534,0.0018424101575886971,**
daytime_sleepy,Model 4,3108,race_ethnicityMexican American,-0.4025946952103618,0.2126266947301885,-1.8934343861255623,15,Design-based Wald t test (df = PSU - strata),0.6685830243182795,0.42494404945432057,1.0519108597486735,0.0777537478631825,NS
daytime_sleepy,Model 4,3108,race_ethnicityOther Hispanic,-0.48264412959126063,0.2830990305376933,-1.704859704657303,15,Design-based Wald t test (df = PSU - strata),0.6171494095117418,0.3375453424885466,1.128362165665536,0.10883818553032709,NS
daytime_sleepy,Model 4,3108,race_ethnicityOther / Multi-racial,0.022113967128302128,0.3968425968258082,0.05572478182832003,15,Design-based Wald t test (df = PSU - strata),1.0223602932979412,0.4387892692974975,2.3820559034765196,0.9562965372987605,NS
daytime_sleepy,Model 4,3108,educationSome college/AA,0.0776519122165669,0.1621007920320601,0.4790347489555079,15,Design-based Wald t test (df = PSU - strata),1.0807463985697787,0.765016599043405,1.5267809606772689,0.6388223878673023,NS
daytime_sleepy,Model 4,3108,educationHigh school/GED,-0.08757767063197662,0.21555033732659523,-0.40629799850084036,15,Design-based Wald t test (df = PSU - strata),0.9161477111156653,0.5786761182557861,1.4504255525739076,0.6902610979129022,NS
daytime_sleepy,Model 4,3108,education9-11th grade,-0.06268687043745605,0.2752336952130255,-0.22775870661089528,15,Design-based Wald t test (df = PSU - strata),0.9392375306848696,0.5223937813863261,1.6887014556450508,0.8229092370016691,NS
daytime_sleepy,Model 4,3108,education<9th grade,-0.36867767431850906,0.23532105071819473,-1.566700782583253,15,Design-based Wald t test (df = PSU - strata),0.6916483105382136,0.41884572668367515,1.1421326636373925,0.13803440534554962,NS
daytime_sleepy,Model 4,3108,poverty_ratio,-0.03857655190160386,0.049698718543746474,-0.7762081806525352,15,Design-based Wald t test (df = PSU - strata),0.9621580468923963,0.8654489728440065,1.069673818154329,0.4496927625148658,NS
daytime_sleepy,Model 4,3108,partneredYes,0.009099083032240884,0.09631854571181654,0.09446865050750648,15,Design-based Wald t test (df = PSU - strata),1.0091406055315926,0.8218486397369845,1.239114737792321,0.9259872746587203,NS
daytime_sleepy,Model 4,3108,DMDHHSIZ,0.03467967602834681,0.03194516311510308,1.0856002175788204,15,Design-based Wald t test (df = PSU - strata),1.0352880281068528,0.9671421170418631,1.1082355759872065,0.2947952743106102,NS
daytime_sleepy,Model 4,3108,smoking_statusFormer,0.30862053642132337,0.20547657799167962,1.5019742855257223,15,Design-based Wald t test (df = PSU - strata),1.3615456154929835,0.8786730367292898,2.109779617192585,0.1538609080792564,NS
daytime_sleepy,Model 4,3108,smoking_statusCurrent,0.05873326076674641,0.12176324807363578,0.4823562256751539,15,Design-based Wald t test (df = PSU - strata),1.0604923280994174,0.8180768820124481,1.374741179815676,0.6365160369060276,NS
daytime_sleepy,Model 4,3108,bmi_categoryUnderweight,-0.14163965669434977,0.5011173145557448,-0.28264770060862393,15,Design-based Wald t test (df = PSU - strata),0.867933954333433,0.29827305231354456,2.5255695854581965,0.7813099065295479,NS
daytime_sleepy,Model 4,3108,bmi_categoryOverweight,-0.1369952212385746,0.22019932053764774,-0.6221418890125611,15,Design-based Wald t test (df = PSU - strata),0.8719743930797466,0.5453437425134542,1.3942386845449761,0.5431904119749384,NS
daytime_sleepy,Model 4,3108,bmi_categoryObese,-0.07086133521417327,0.27375235362802275,-0.2588519670244016,15,Design-based Wald t test (df = PSU - strata),0.9315910620468224,0.5197794640558938,1.6696733266711015,0.7992679242321006,NS
daytime_sleepy,Model 4,3108,waist_circumference,0.00989315383390174,0.005791799478957418,1.7081312759264597,15,Design-based Wald t test (df = PSU - strata),1.0099422528614614,0.9975512286108406,1.0224871914951994,0.10821729262997003,NS
daytime_sleepy,Model 4,3108,depression_score_no_sleep,0.17954410063487894,0.012026961307631319,14.928467469248034,15,Design-based Wald t test (df = PSU - strata),1.1966716768845072,1.1663850201947932,1.227744764776233,2.0767632337845263e-10,***
daytime_sleepy,Model 4,3108,diabetesYes,0.45185490578332005,0.2144556744318741,2.106985077360871,15,Design-based Wald t test (df = PSU - strata),1.5712239565286839,0.9947671950468479,2.4817311365533996,0.05236218222235203,NS
daytime_sleepy,Model 4,3108,hypertensionYes,0.28215662342908476,0.17303614549595195,1.6306224495487598,15,Design-based Wald t test (df = PSU - strata),1.3259863842582447,0.9169877273869451,1.917408312811935,0.1237833994674757,NS
daytime_sleepy,Model 4,3108,heart_diseaseYes,0.11192363117299983,0.22453700776960922,0.4984640718461936,15,Design-based Wald t test (df = PSU - strata),1.118427444391504,0.6930413094319602,1.8049139803706276,0.6253865032703576,NS
daytime_sleepy,Model 4,3108,arthritisYes,0.682769690039456,0.1538288581381666,4.438501970977404,15,Design-based Wald t test (df = PSU - strata),1.9793523397076842,1.426025551688753,2.74738112516051,4.785826257621377e-4,***
snoring_frequent,Model 4,2925,(Intercept),-4.535162834249235,0.7128280243610355,-6.362211752707761,15,Design-based Wald t test (df = PSU - strata),0.010725160660832702,0.0023472289827936085,0.049006327053685614,1.2760154179575075e-5,***
snoring_frequent,Model 4,2925,alcohol_categoryDrinkers (non-binge),0.07528509400999835,0.30257239371303457,0.24881679748153152,15,Design-based Wald t test (df = PSU - strata),1.0781914930081384,0.5657331960035603,2.054850066793328,0.806877108254788,NS
snoring_frequent,Model 4,2925,alcohol_categoryBinge drinker,0.5030478392205011,0.29688524458866145,1.6944184609695936,15,Design-based Wald t test (df = PSU - strata),1.6537539735914044,0.8783166681997528,3.1137997309956194,0.11084057427314582,NS
snoring_frequent,Model 4,2925,age_group30-44,0.5159855247545048,0.20506199131484695,2.5162416567108905,15,Design-based Wald t test (df = PSU - strata),1.6752887270064738,1.0821028556217624,2.593646532077895,0.023732110721637313,*
snoring_frequent,Model 4,2925,age_group45-59,0.6744258188790614,0.2653103460759064,2.5420260794733776,15,Design-based Wald t test (df = PSU - strata),1.9629055890072729,1.1150845172942225,3.455341986727046,0.02255154762190668,*
snoring_frequent,Model 4,2925,age_group60+,0.9851348320388327,0.29045250926046795,3.39172429443671,15,Design-based Wald t test (df = PSU - strata),2.6781729635990104,1.4420272891076877,4.973976898447633,0.0040255633638258525,**
snoring_frequent,Model 4,2925,genderMale,0.39928620340844884,0.14934886093761365,2.6735135500982468,15,Design-based Wald t test (df = PSU - strata),1.4907602182129924,1.0843238810348395,2.049540794108033,0.017355722858611054,*
snoring_frequent,Model 4,2925,race_ethnicityNon-Hispanic Black,0.20160139387343504,0.18800474165747477,1.0723207941251394,15,Design-based Wald t test (df = PSU - strata),1.2233602720110974,0.8194505475376849,1.8263583563793275,0.30052578286904214,NS
snoring_frequent,Model 4,2925,race_ethnicityNon-Hispanic Asian,0.4911610641295101,0.1993479265764936,2.463838338148163,15,Design-based Wald t test (df = PSU - strata),1.6342125444305182,1.0685055784849808,2.499426015314535,0.02631567933468429,*
snoring_frequent,Model 4,2925,race_ethnicityMexican American,0.22655920614204988,0.14445544816860462,1.5683673341113165,15,Design-based Wald t test (df = PSU - strata),1.2542768685300445,0.9218799285813056,1.7065242599983395,0.13764583764080496,NS
snoring_frequent,Model 4,2925,race_ethnicityOther Hispanic,0.07172625339030625,0.2478213634234782,0.28942724065213105,15,Design-based Wald t test (df = PSU - strata),1.0743612010689476,0.6335017739052836,1.822018560811302,0.7762165130819096,NS
snoring_frequent,Model 4,2925,race_ethnicityOther / Multi-racial,-0.07192132499593953,0.39602830636201614,-0.18160652620167772,15,Design-based Wald t test (df = PSU - strata),0.9306041082131673,0.4001020343131742,2.1645078803707265,0.8583228381541728,NS
snoring_frequent,Model 4,2925,educationSome college/AA,-0.0829920641497053,0.1629541959564515,-0.5092968834744483,15,Design-based Wald t test (df = PSU - strata),0.9203584510180285,0.6503005027073835,1.3025665439804484,0.6179540752085906,NS
snoring_frequent,Model 4,2925,educationHigh school/GED,0.0682689307186914,0.16428312524202113,0.4155565619908797,15,Design-based Wald t test (df = PSU - strata),1.0706532013003225,0.7543549529082535,1.5195741381896175,0.6836182287207309,NS
snoring_frequent,Model 4,2925,education9-11th grade,0.012075082650146682,0.16025564020884722,0.07534887779556637,15,Design-based Wald t test (df = PSU - strata),1.0121482807884676,0.7192820416498511,1.4242593071741856,0.9409328761289331,NS
snoring_frequent,Model 4,2925,education<9th grade,0.3696436406185755,0.24071502849506843,1.5356068249230583,15,Design-based Wald t test (df = PSU - strata),1.4472187927660212,0.8663829198016918,2.417455591823695,0.14545655544540162,NS
snoring_frequent,Model 4,2925,poverty_ratio,-0.07287659631752559,0.03921005417172108,-1.858620138558374,15,Design-based Wald t test (df = PSU - strata),0.9297155532699389,0.8551735497641203,1.010755080334799,0.08281444237004215,NS
snoring_frequent,Model 4,2925,partneredYes,0.16484644749608834,0.1558611772488481,1.0576491876029805,15,Design-based Wald t test (df = PSU - strata),1.1792120338482892,0.8458918301264448,1.6438756957432243,0.30695174162159145,NS
snoring_frequent,Model 4,2925,DMDHHSIZ,0.027182059187842552,0.04244579243837446,0.6403946687367711,15,Design-based Wald t test (df = PSU - strata),1.0275548615386438,0.9386721527730276,1.1248538590949466,0.5315776470491165,NS
snoring_frequent,Model 4,2925,smoking_statusFormer,0.0996181376847592,0.13654344147033134,0.7295710186593224,15,Design-based Wald t test (df = PSU - strata),1.1047489755172428,0.825787899594845,1.4779464551432577,0.47689164708316034,NS
snoring_frequent,Model 4,2925,smoking_statusCurrent,0.1403211617088837,0.2014990795832008,0.696386117490645,15,Design-based Wald t test (df = PSU - strata),1.1506432820849088,0.748889407504031,1.7679245417822322,0.49683724982218314,NS
snoring_frequent,Model 4,2925,bmi_categoryUnderweight,0.6194797593169927,0.45535510535478446,1.3604322253822816,15,Design-based Wald t test (df = PSU - strata),1.857961203368352,0.7039227400737983,4.90397544602703,0.1937873256888388,NS
snoring_frequent,Model 4,2925,bmi_categoryOverweight,0.5607757383850321,0.2476545648654119,2.264346464559562,15,Design-based Wald t test (df = PSU - strata),1.7520310910415664,1.0334601371309402,2.9702286848702895,0.03880278669532959,*
snoring_frequent,Model 4,2925,bmi_categoryObese,0.9466133786493246,0.27132457073183963,3.4888597670901635,15,Design-based Wald t test (df = PSU - strata),2.5769676510681707,1.4452737437495717,4.594812784340235,0.003298069279186114,**
