outcome,model,n,term,estimate,se,test_statistic,df_test,p_method,OR,CI_low,CI_high,p,significance
sleep_trouble_alcohol_user,Sensitivity,3899,bmi_categoryOverweight,-0.2941178611460314,0.16951546802239512,-1.7350502852469767,15,Design-based Wald t test (df = PSU - strata),0.7451886574781045,0.5192179569279484,1.0695048732898103,0.10322478032282568,NS
sleep_trouble_alcohol_user,Sensitivity,3899,bmi_categoryObese,-0.19100956936054309,0.22512292217558502,-0.848467883743819,15,Design-based Wald t test (df = PSU - strata),0.8261246826284269,0.511274976245344,1.33486288779449,0.40951370590535485,NS
sleep_trouble_alcohol_user,Sensitivity,3899,waist_circumference,0.009680077128575599,0.006899287392831926,1.403054631212029,15,Design-based Wald t test (df = PSU - strata),1.0097270806185623,0.9949872003764396,1.0246853195184347,0.18096048370239518,NS
sleep_trouble_alcohol_user,Sensitivity,3899,depression_score_no_sleep,0.15315150290793708,0.018164148281216274,8.431526793156197,15,Design-based Wald t test (df = PSU - strata),1.1655015424403434,1.1212403605627828,1.2115099431035488,4.482261723429785e-7,***
sleep_trouble_alcohol_user,Sensitivity,3899,diabetesYes,0.1475688625468896,0.21718225128155583,0.6794701762050566,15,Design-based Wald t test (df = PSU - strata),1.1590130946753425,0.7295377619169177,1.841318467325473,0.5071905722957337,NS
sleep_trouble_alcohol_user,Sensitivity,3899,hypertensionYes,0.6633159044905333,0.10448826641117288,6.348233416758126,15,Design-based Wald t test (df = PSU - strata),1.941218569494669,1.5536460151707923,2.4254749780545586,1.3077495073478571e-5,***
sleep_trouble_alcohol_user,Sensitivity,3899,heart_diseaseYes,-0.010315460414311618,0.1800653014481032,-0.05728733038155409,15,Design-based Wald t test (df = PSU - strata),0.9897375614757844,0.6742761287761649,1.4527882551233207,0.9550724816932306,NS
sleep_trouble_alcohol_user,Sensitivity,3899,arthritisYes,0.6531910704597533,0.10938024447820813,5.971746301864308,15,Design-based Wald t test (df = PSU - strata),1.9216632180599067,1.5220416099696727,2.426207995534325,2.5601687343546047e-5,***
sleep_trouble_alcohol_risk,Sensitivity,3113,(Intercept),-2.7292651467361875,0.6987410277349678,-3.9059752303129343,15,Design-based Wald t test (df = PSU - strata),0.06526723388983005,0.014719290114434914,0.28940334666359124,0.0014040137320454342,**
sleep_trouble_alcohol_risk,Sensitivity,3113,alcohol_riskLow/Moderate,0.4235462692309823,0.20366601371077506,2.07961191714813,15,Design-based Wald t test (df = PSU - strata),1.5273684224904671,0.9894979723193668,2.357614025780009,0.05512674199018303,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,alcohol_riskHigh,0.5648776232973306,0.29735033922933035,1.8997039813755545,15,Design-based Wald t test (df = PSU - strata),1.7592324804779047,0.9334110359720582,3.3156870886419294,0.0768724152256122,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,age_group30-44,0.2985498782108711,0.20727706892171974,1.4403420492385555,15,Design-based Wald t test (df = PSU - strata),1.3479027664985552,0.8665367695631427,2.0966702530700507,0.1703166104246338,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,age_group45-59,0.6281829724739021,0.168208511388915,3.73454926440363,15,Design-based Wald t test (df = PSU - strata),1.8742020068313037,1.309512613621874,2.6823973483502237,0.0019929916139944186,**
sleep_trouble_alcohol_risk,Sensitivity,3113,age_group60+,0.3160386464109895,0.21686449095173035,1.4573093318506132,15,Design-based Wald t test (df = PSU - strata),1.3716832652369364,0.86398741671092,2.177711091318586,0.165647111973579,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,genderMale,-0.46722347575155515,0.14042641634622552,-3.3271765235367234,15,Design-based Wald t test (df = PSU - strata),0.6267400135655095,0.46462005330679096,0.8454285212367386,0.0045955221452872955,**
sleep_trouble_alcohol_risk,Sensitivity,3113,race_ethnicityNon-Hispanic Black,-0.4626828527121909,0.15929513061384518,-2.904563692118136,15,Design-based Wald t test (df = PSU - strata),0.6295922743307878,0.44833597364127364,0.8841280985722864,0.010893386918306954,*
sleep_trouble_alcohol_risk,Sensitivity,3113,race_ethnicityNon-Hispanic Asian,-0.49951140886949696,0.15048438271466633,-3.3193571310095438,15,Design-based Wald t test (df = PSU - strata),0.6068270776210308,0.4403165944271268,0.8363053012189502,0.004669813725297956,**
sleep_trouble_alcohol_risk,Sensitivity,3113,race_ethnicityMexican American,-0.3857823145863209,0.243112251045495,-1.586848515150013,15,Design-based Wald t test (df = PSU - strata),0.6799185179157017,0.40496128396337944,1.1415639205808354,0.13339879719426057,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,race_ethnicityOther Hispanic,-0.3068157381632625,0.22705278508997123,-1.3512969596108881,15,Design-based Wald t test (df = PSU - strata),0.7357861657275013,0.4534966965663734,1.1937932200499324,0.19663021309937448,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,race_ethnicityOther / Multi-racial,0.1033048274371162,0.30882395248423355,0.3345104115341903,15,Design-based Wald t test (df = PSU - strata),1.1088293591769158,0.5741079433399656,2.141587765917086,0.7426259490429961,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,educationSome college/AA,0.013624824629125334,0.17493459511723633,0.07788524974144967,15,Design-based Wald t test (df = PSU - strata),1.0137180655346367,0.6982071535669385,1.471804336494478,0.938948789795987,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,educationHigh school/GED,-0.23637110228849526,0.22081013304204145,-1.07047217005884,15,Design-based Wald t test (df = PSU - strata),0.7894876388936468,0.49311308001395293,1.2639914803075774,0.301329974402292,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,education9-11th grade,-0.15000988125460563,0.26027593499676055,-0.5763494087783132,15,Design-based Wald t test (df = PSU - strata),0.8606994715924209,0.4942198083303163,1.4989354289586665,0.5729264708022164,NS
sleep_trouble_alcohol_risk,Sensitivity,3113,education<9th grade,-0.34160869143182765,0.25190702221062783,-1.3560903877709185,15,Design-based Wald t test (df = PSU - strata),0.7106262244402697,0.415390681890817,1.2156980232767138,0.19513433013364265,NS
